user,timestamp,process_name,is_suspicious_process,cpu_percent,memory_mb,department
EMP-1030,2024-03-22 09:10:00,slack.exe,0,77.9,3931.0,Operations
EMP-1009,2024-03-22 05:39:00,zoom.exe,0,68.6,976.6,Marketing
EMP-1069,2024-03-22 09:39:00,word.exe,0,86.8,908.3,Marketing
EMP-1057,2024-03-22 07:15:00,word.exe,0,57.9,3783.5,Executive
EMP-1050,2024-03-22 07:31:00,word.exe,0,21.9,836.1,Operations
EMP-1027,2024-03-22 01:08:00,notepad.exe,0,66.4,621.4,Executive
EMP-1023,2024-03-22 00:52:00,zoom.exe,0,54.2,3460.0,Human Resources
EMP-1082,2024-03-22 12:13:00,zoom.exe,0,55.4,573.9,Finance
EMP-1059,2024-03-22 21:59:00,notepad.exe,0,4.2,3362.9,Marketing
EMP-1033,2024-03-22 18:23:00,outlook.exe,0,94.8,2799.1,Human Resources
EMP-1087,2024-03-22 07:45:00,slack.exe,0,52.3,3033.1,Executive
EMP-1048,2024-03-22 08:23:00,zoom.exe,0,77.4,2243.2,Research & Development
EMP-1064,2024-03-22 17:11:00,code.exe,0,76.5,1064.7,Sales
EMP-1083,2024-03-22 16:48:00,word.exe,0,83.3,904.5,Human Resources
EMP-1051,2024-03-22 18:08:00,teams.exe,0,23.7,1021.7,Engineering
EMP-1083,2024-03-22 20:34:00,teams.exe,0,30.3,3003.6,Human Resources
EMP-1026,2024-03-22 03:52:00,word.exe,0,25.3,311.8,IT Security
EMP-1075,2024-03-22 16:01:00,teams.exe,0,96.4,1830.1,Legal
EMP-1055,2024-03-22 12:44:00,zoom.exe,0,43.1,124.4,Legal
EMP-1025,2024-03-22 17:32:00,python.exe,0,18.7,2962.7,Legal
EMP-1074,2024-03-22 19:26:00,teams.exe,0,41.4,3663.2,Sales
EMP-1063,2024-03-22 23:32:00,code.exe,0,9.7,3492.5,Human Resources
EMP-1075,2024-03-22 02:44:00,notepad.exe,0,75.2,2775.4,Legal
EMP-1010,2024-03-22 23:31:00,teams.exe,0,40.9,1840.8,Operations
EMP-1048,2024-03-22 09:50:00,chrome.exe,0,40.0,3554.8,Research & Development
EMP-1060,2024-03-22 11:44:00,notepad.exe,0,42.2,3108.7,Operations
EMP-1065,2024-03-22 22:47:00,notepad.exe,0,32.5,4062.5,Legal
EMP-1012,2024-03-22 01:24:00,teams.exe,0,87.5,4064.9,Finance
EMP-1084,2024-03-22 11:06:00,word.exe,0,36.7,1942.3,Sales
EMP-1063,2024-03-22 18:28:00,slack.exe,0,59.2,443.7,Human Resources
EMP-1095,2024-03-22 05:29:00,excel.exe,0,7.9,418.4,Legal
EMP-1040,2024-03-22 23:38:00,zoom.exe,0,32.7,699.0,Operations
EMP-1049,2024-03-22 17:31:00,notepad.exe,0,58.9,2743.8,Marketing
EMP-1035,2024-03-22 00:41:00,teams.exe,0,79.2,616.6,Legal
EMP-1087,2024-03-22 04:47:00,zoom.exe,0,98.4,807.3,Executive
EMP-1017,2024-03-22 06:46:00,slack.exe,0,20.8,159.2,Executive
EMP-1022,2024-03-22 07:21:00,teams.exe,0,23.9,2792.9,Finance
EMP-1038,2024-03-22 05:05:00,python.exe,0,15.1,120.9,Research & Development
EMP-1048,2024-03-22 15:01:00,word.exe,0,48.8,1074.3,Research & Development
EMP-1014,2024-03-22 04:39:00,outlook.exe,0,6.0,2949.3,Sales
EMP-1069,2024-03-22 12:55:00,word.exe,0,94.3,654.4,Marketing
EMP-1035,2024-03-22 16:29:00,python.exe,0,34.2,1562.4,Legal
EMP-1050,2024-03-22 14:01:00,slack.exe,0,36.7,1889.3,Operations
EMP-1071,2024-03-22 22:55:00,zoom.exe,0,35.8,2901.5,Engineering
EMP-1087,2024-03-22 07:17:00,word.exe,0,46.3,2913.7,Executive
EMP-1025,2024-03-22 09:10:00,word.exe,0,44.8,2270.1,Legal
EMP-1058,2024-03-22 08:31:00,python.exe,0,25.6,124.7,Research & Development
EMP-1018,2024-03-22 01:59:00,excel.exe,0,11.5,2772.4,Research & Development
EMP-1063,2024-03-22 23:48:00,zoom.exe,0,32.3,2827.7,Human Resources
EMP-1067,2024-03-22 21:34:00,slack.exe,0,6.3,2977.1,Executive
EMP-1047,2024-03-22 06:12:00,code.exe,0,94.6,1080.8,Executive
EMP-1050,2024-03-22 23:48:00,chrome.exe,0,61.0,3541.0,Operations
EMP-1050,2024-03-22 19:48:00,python.exe,0,52.6,1337.4,Operations
EMP-1065,2024-03-22 20:15:00,word.exe,0,13.4,953.2,Legal
EMP-1083,2024-03-22 08:13:00,python.exe,0,58.4,1441.1,Human Resources
EMP-1066,2024-03-22 16:11:00,zoom.exe,0,9.3,1340.3,IT Security
EMP-1082,2024-03-22 14:56:00,teams.exe,0,8.7,3700.7,Finance
EMP-1056,2024-03-22 19:49:00,word.exe,0,30.8,2714.8,IT Security
EMP-1073,2024-03-22 05:00:00,code.exe,0,53.7,3885.9,Human Resources
EMP-1038,2024-03-22 23:09:00,filezilla.exe,1,58.8,1042.8,Research & Development
EMP-1017,2024-03-22 13:49:00,word.exe,0,45.2,2938.3,Executive
EMP-1075,2024-03-22 05:59:00,teams.exe,0,55.8,900.0,Legal
EMP-1061,2024-03-22 02:51:00,word.exe,0,62.4,1532.6,Engineering
EMP-1075,2024-03-22 12:05:00,word.exe,0,25.9,1493.2,Legal
EMP-1073,2024-03-22 03:19:00,excel.exe,0,76.3,4077.6,Human Resources
EMP-1097,2024-03-22 12:50:00,teams.exe,0,7.7,328.0,Executive
EMP-1099,2024-03-22 14:53:00,code.exe,0,64.0,2733.5,Marketing
EMP-1069,2024-03-22 21:58:00,slack.exe,0,63.1,2991.3,Marketing
EMP-1094,2024-03-22 02:31:00,python.exe,0,9.8,3798.4,Sales
EMP-1056,2024-03-22 21:06:00,zoom.exe,0,4.2,125.7,IT Security
EMP-1092,2024-03-22 12:24:00,word.exe,0,95.6,3754.5,Finance
EMP-1055,2024-03-22 16:08:00,teams.exe,0,9.5,989.8,Legal
EMP-1073,2024-03-22 04:11:00,teams.exe,0,23.4,1560.2,Human Resources
EMP-1048,2024-03-22 22:09:00,slack.exe,0,71.7,2981.5,Research & Development
EMP-1035,2024-03-22 18:10:00,teams.exe,0,57.1,2785.9,Legal
EMP-1077,2024-03-22 12:38:00,code.exe,0,74.0,1620.9,Executive
EMP-1088,2024-03-22 08:16:00,slack.exe,0,67.0,2204.7,Research & Development
EMP-1014,2024-03-22 17:57:00,python.exe,0,26.3,1282.6,Sales
EMP-1021,2024-03-22 04:54:00,slack.exe,0,47.8,3050.9,Engineering
EMP-1023,2024-03-22 11:45:00,excel.exe,0,59.1,2543.0,Human Resources
EMP-1097,2024-03-22 14:16:00,python.exe,0,39.7,3845.0,Executive
EMP-1050,2024-03-22 16:33:00,zoom.exe,0,20.4,4046.2,Operations
EMP-1033,2024-03-22 13:52:00,notepad.exe,0,45.5,1067.5,Human Resources
EMP-1098,2024-03-22 14:13:00,zoom.exe,0,88.6,2133.3,Research & Development
EMP-1019,2024-03-22 08:23:00,slack.exe,0,88.8,1805.6,Marketing
EMP-1043,2024-03-22 20:33:00,notepad.exe,0,21.8,3155.1,Human Resources
EMP-1019,2024-03-22 20:32:00,notepad.exe,0,33.8,1270.1,Marketing
EMP-1002,2024-03-22 12:27:00,zoom.exe,0,30.3,2621.7,Finance
EMP-1042,2024-03-22 23:48:00,chrome.exe,0,13.8,1020.3,Finance
EMP-1036,2024-03-22 20:12:00,slack.exe,0,10.2,789.8,IT Security
EMP-1064,2024-03-22 21:32:00,word.exe,0,58.2,764.4,Sales
EMP-1068,2024-03-22 21:16:00,slack.exe,0,70.6,2277.7,Research & Development
EMP-1003,2024-03-22 08:06:00,slack.exe,0,6.2,3195.7,Human Resources
EMP-1021,2024-03-22 09:18:00,code.exe,0,1.8,3835.5,Engineering
EMP-1034,2024-03-22 00:22:00,excel.exe,0,61.3,2570.5,Sales
EMP-1040,2024-03-22 14:15:00,code.exe,0,53.3,2834.2,Operations
EMP-1001,2024-03-22 04:27:00,tor.exe,1,23.6,1097.9,Engineering
EMP-1050,2024-03-22 17:56:00,chrome.exe,0,19.7,3839.8,Operations
EMP-1085,2024-03-22 03:34:00,zoom.exe,0,92.7,3701.9,Legal
EMP-1061,2024-03-22 00:34:00,slack.exe,0,98.8,403.7,Engineering
EMP-1064,2024-03-22 15:46:00,zoom.exe,0,81.0,3397.6,Sales
EMP-1084,2024-03-22 19:53:00,outlook.exe,0,1.2,419.1,Sales
EMP-1036,2024-03-22 04:53:00,chrome.exe,0,98.4,1752.7,IT Security
EMP-1024,2024-03-22 07:21:00,excel.exe,0,38.7,2027.7,Sales
EMP-1032,2024-03-22 21:40:00,zoom.exe,0,30.5,1126.7,Finance
EMP-1014,2024-03-22 00:14:00,code.exe,0,0.1,1704.5,Sales
EMP-1019,2024-03-22 03:48:00,tor.exe,1,50.4,2131.3,Marketing
EMP-1021,2024-03-22 01:43:00,python.exe,0,33.6,1972.5,Engineering
EMP-1007,2024-03-22 09:52:00,excel.exe,0,20.7,914.8,Executive
EMP-1074,2024-03-22 07:15:00,notepad.exe,0,84.0,3899.2,Sales
EMP-1020,2024-03-22 17:53:00,excel.exe,0,18.0,3058.9,Operations
EMP-1093,2024-03-22 02:09:00,outlook.exe,0,45.1,1140.5,Human Resources
EMP-1078,2024-03-22 13:07:00,zoom.exe,0,77.2,901.5,Research & Development
EMP-1064,2024-03-22 00:42:00,code.exe,0,72.4,550.0,Sales
EMP-1013,2024-03-22 10:26:00,zoom.exe,0,89.1,4028.9,Human Resources
EMP-1044,2024-03-22 15:55:00,slack.exe,0,1.2,3320.0,Sales
EMP-1080,2024-03-22 17:02:00,code.exe,0,63.8,699.4,Operations
EMP-1068,2024-03-22 23:59:00,outlook.exe,0,99.5,755.6,Research & Development
EMP-1061,2024-03-22 04:46:00,slack.exe,0,61.5,3257.2,Engineering
EMP-1009,2024-03-22 16:34:00,chrome.exe,0,79.3,1726.6,Marketing
EMP-1089,2024-03-22 09:05:00,excel.exe,0,79.7,1418.2,Marketing
EMP-1001,2024-03-22 02:17:00,zoom.exe,0,73.1,3622.3,Engineering
EMP-1094,2024-03-22 03:21:00,python.exe,0,25.6,3346.0,Sales
EMP-1095,2024-03-22 04:57:00,slack.exe,0,51.1,3214.4,Legal
EMP-1064,2024-03-22 15:50:00,notepad.exe,0,63.5,4058.0,Sales
EMP-1069,2024-03-22 15:54:00,slack.exe,0,28.3,565.8,Marketing
EMP-1008,2024-03-22 11:43:00,notepad.exe,0,79.5,2977.4,Research & Development
EMP-1053,2024-03-22 01:23:00,chrome.exe,0,79.8,2603.5,Human Resources
EMP-1032,2024-03-22 08:31:00,word.exe,0,18.0,1142.7,Finance
EMP-1081,2024-03-22 10:02:00,slack.exe,0,68.4,1926.5,Engineering
EMP-1032,2024-03-22 16:49:00,outlook.exe,0,73.0,150.3,Finance
EMP-1010,2024-03-22 01:00:00,outlook.exe,0,31.1,3128.3,Operations
EMP-1030,2024-03-22 14:51:00,teams.exe,0,56.7,2269.7,Operations
EMP-1053,2024-03-22 17:25:00,teams.exe,0,77.2,3395.0,Human Resources
EMP-1022,2024-03-22 05:56:00,chrome.exe,0,33.7,1085.1,Finance
EMP-1099,2024-03-22 02:00:00,zoom.exe,0,24.5,384.2,Marketing
EMP-1045,2024-03-22 09:24:00,excel.exe,0,16.1,3288.2,Legal
EMP-1091,2024-03-22 00:41:00,word.exe,0,19.9,3263.5,Engineering
EMP-1045,2024-03-22 08:02:00,zoom.exe,0,11.2,3291.6,Legal
EMP-1024,2024-03-22 12:25:00,outlook.exe,0,65.4,2385.2,Sales
EMP-1088,2024-03-22 22:52:00,excel.exe,0,59.6,2945.7,Research & Development
EMP-1056,2024-03-22 13:34:00,excel.exe,0,94.3,791.7,IT Security
EMP-1022,2024-03-22 23:35:00,outlook.exe,0,9.4,3698.9,Finance
EMP-1087,2024-03-22 14:06:00,code.exe,0,31.8,824.8,Executive
EMP-1025,2024-03-22 12:32:00,excel.exe,0,66.9,53.6,Legal
EMP-1021,2024-03-22 13:05:00,chrome.exe,0,79.9,3820.4,Engineering
EMP-1083,2024-03-22 07:53:00,outlook.exe,0,87.9,2624.4,Human Resources
EMP-1091,2024-03-22 07:34:00,chrome.exe,0,92.1,2121.6,Engineering
EMP-1090,2024-03-22 12:52:00,word.exe,0,25.3,3371.2,Operations
EMP-1004,2024-03-22 05:00:00,tor.exe,1,36.7,804.9,Sales
EMP-1010,2024-03-22 07:10:00,notepad.exe,0,77.2,937.8,Operations
EMP-1019,2024-03-22 18:50:00,teams.exe,0,42.0,1921.4,Marketing
EMP-1080,2024-03-22 18:37:00,python.exe,0,73.3,642.8,Operations
EMP-1091,2024-03-22 17:17:00,veracrypt.exe,1,5.6,3647.5,Engineering
EMP-1095,2024-03-22 03:59:00,slack.exe,0,52.5,1129.2,Legal
EMP-1065,2024-03-22 17:22:00,excel.exe,0,93.3,363.6,Legal
EMP-1088,2024-03-22 21:03:00,python.exe,0,98.6,2347.5,Research & Development
EMP-1010,2024-03-22 14:01:00,python.exe,0,21.2,315.6,Operations
EMP-1019,2024-03-22 13:23:00,anydesk.exe,1,79.3,2674.1,Marketing
EMP-1013,2024-03-22 01:28:00,code.exe,0,74.3,3931.3,Human Resources
EMP-1099,2024-03-22 06:22:00,outlook.exe,0,89.4,2876.6,Marketing
EMP-1054,2024-03-22 13:55:00,chrome.exe,0,54.3,1854.8,Sales
EMP-1098,2024-03-22 22:04:00,word.exe,0,43.3,725.9,Research & Development
EMP-1090,2024-03-22 12:10:00,zoom.exe,0,69.2,455.2,Operations
EMP-1078,2024-03-22 12:26:00,zoom.exe,0,17.7,3840.6,Research & Development
EMP-1007,2024-03-22 08:57:00,outlook.exe,0,21.7,4043.4,Executive
EMP-1091,2024-03-22 08:05:00,veracrypt.exe,1,93.3,1028.8,Engineering
EMP-1075,2024-03-22 21:49:00,teams.exe,0,89.7,552.4,Legal
EMP-1026,2024-03-22 16:02:00,word.exe,0,28.8,1386.1,IT Security
EMP-1062,2024-03-22 08:40:00,slack.exe,0,68.8,708.5,Finance
EMP-1080,2024-03-22 12:38:00,word.exe,0,76.1,3048.8,Operations
EMP-1015,2024-03-22 14:17:00,notepad.exe,0,19.2,386.3,Legal
EMP-1042,2024-03-22 13:17:00,teams.exe,0,29.1,686.3,Finance
EMP-1036,2024-03-22 17:16:00,notepad.exe,0,50.1,3005.5,IT Security
EMP-1091,2024-03-22 16:09:00,excel.exe,0,22.8,1015.0,Engineering
EMP-1097,2024-03-22 04:04:00,slack.exe,0,87.4,702.5,Executive
EMP-1053,2024-03-22 20:14:00,excel.exe,0,29.8,1143.5,Human Resources
EMP-1010,2024-03-22 03:11:00,code.exe,0,34.3,1768.3,Operations
EMP-1064,2024-03-22 09:00:00,outlook.exe,0,75.7,714.2,Sales
EMP-1049,2024-03-22 00:34:00,python.exe,0,75.7,658.4,Marketing
EMP-1023,2024-03-22 06:04:00,teams.exe,0,21.2,3678.7,Human Resources
EMP-1051,2024-03-22 10:40:00,code.exe,0,98.6,986.8,Engineering
EMP-1045,2024-03-22 12:02:00,python.exe,0,25.7,459.2,Legal
EMP-1047,2024-03-22 11:19:00,slack.exe,0,88.4,2925.9,Executive
EMP-1044,2024-03-22 14:29:00,word.exe,0,35.5,3681.9,Sales
EMP-1026,2024-03-22 01:56:00,excel.exe,0,67.0,2828.4,IT Security
EMP-1018,2024-03-22 00:01:00,python.exe,0,53.6,3935.3,Research & Development
EMP-1052,2024-03-22 08:22:00,anydesk.exe,1,8.8,3383.6,Finance
EMP-1031,2024-03-22 17:10:00,zoom.exe,0,98.9,1181.1,Engineering
EMP-1061,2024-03-22 13:13:00,python.exe,0,78.9,2739.9,Engineering
EMP-1027,2024-03-22 14:31:00,slack.exe,0,46.4,1900.7,Executive
EMP-1037,2024-03-22 21:07:00,outlook.exe,0,39.8,3866.2,Executive
EMP-1079,2024-03-22 13:52:00,slack.exe,0,46.7,3885.7,Marketing
EMP-1050,2024-03-22 04:14:00,excel.exe,0,29.9,2019.2,Operations
EMP-1059,2024-03-22 22:43:00,outlook.exe,0,5.8,3262.7,Marketing
EMP-1054,2024-03-22 18:13:00,excel.exe,0,51.9,380.5,Sales
EMP-1033,2024-03-22 05:20:00,slack.exe,0,19.0,231.3,Human Resources
EMP-1008,2024-03-22 22:19:00,excel.exe,0,76.8,283.8,Research & Development
EMP-1067,2024-03-22 09:47:00,zoom.exe,0,18.4,52.3,Executive
EMP-1002,2024-03-22 07:22:00,word.exe,0,67.9,3705.7,Finance
EMP-1095,2024-03-22 02:44:00,notepad.exe,0,21.9,390.7,Legal
EMP-1049,2024-03-22 03:28:00,chrome.exe,0,67.8,1295.2,Marketing
EMP-1088,2024-03-22 07:38:00,filezilla.exe,1,10.1,1618.8,Research & Development
EMP-1034,2024-03-22 22:39:00,word.exe,0,52.7,2820.9,Sales
EMP-1039,2024-03-22 12:20:00,outlook.exe,0,90.3,1258.5,Marketing
EMP-1049,2024-03-22 09:20:00,teamviewer.exe,1,19.6,3684.6,Marketing
EMP-1005,2024-03-22 03:11:00,excel.exe,0,94.9,1888.6,Legal
EMP-1091,2024-03-22 00:50:00,slack.exe,0,79.4,2795.7,Engineering
EMP-1002,2024-03-22 04:23:00,outlook.exe,0,54.1,2621.6,Finance
EMP-1017,2024-03-22 02:20:00,teams.exe,0,86.2,892.9,Executive
EMP-1092,2024-03-22 22:51:00,word.exe,0,70.7,2732.7,Finance
EMP-1053,2024-03-22 01:59:00,slack.exe,0,34.2,2503.3,Human Resources
EMP-1079,2024-03-22 12:47:00,code.exe,0,76.2,1662.7,Marketing
EMP-1026,2024-03-22 11:06:00,chrome.exe,0,27.1,3233.5,IT Security
EMP-1067,2024-03-22 12:07:00,slack.exe,0,46.6,45.3,Executive
EMP-1045,2024-03-22 08:03:00,code.exe,0,2.7,559.4,Legal
EMP-1029,2024-03-22 19:22:00,teams.exe,0,5.5,1336.6,Marketing
EMP-1015,2024-03-22 23:04:00,word.exe,0,68.0,239.7,Legal
EMP-1049,2024-03-22 13:43:00,chrome.exe,0,34.3,2895.9,Marketing
EMP-1001,2024-03-22 23:39:00,python.exe,0,91.1,1407.8,Engineering
EMP-1069,2024-03-22 13:45:00,python.exe,0,42.2,2561.4,Marketing
EMP-1067,2024-03-22 06:04:00,slack.exe,0,91.4,3551.6,Executive
EMP-1037,2024-03-22 01:23:00,slack.exe,0,17.0,970.6,Executive
EMP-1082,2024-03-22 22:42:00,code.exe,0,92.8,3764.0,Finance
EMP-1027,2024-03-22 07:13:00,slack.exe,0,41.7,2838.9,Executive
EMP-1088,2024-03-22 14:58:00,excel.exe,0,99.7,2429.8,Research & Development
EMP-1027,2024-03-22 21:56:00,code.exe,0,82.8,2262.5,Executive
EMP-1030,2024-03-22 11:33:00,word.exe,0,39.1,2458.7,Operations
EMP-1087,2024-03-22 19:13:00,outlook.exe,0,7.5,2505.3,Executive
EMP-1079,2024-03-22 15:07:00,teams.exe,0,39.6,1852.9,Marketing
EMP-1069,2024-03-22 16:05:00,slack.exe,0,52.7,4032.2,Marketing
EMP-1059,2024-03-22 14:58:00,code.exe,0,22.1,97.0,Marketing
EMP-1044,2024-03-22 17:55:00,chrome.exe,0,50.3,126.5,Sales
EMP-1060,2024-03-22 00:20:00,slack.exe,0,84.3,568.5,Operations
EMP-1082,2024-03-22 00:43:00,excel.exe,0,93.8,3172.6,Finance
EMP-1037,2024-03-22 06:35:00,slack.exe,0,33.0,2350.7,Executive
EMP-1082,2024-03-22 03:12:00,python.exe,0,30.2,1773.7,Finance
EMP-1035,2024-03-22 05:56:00,python.exe,0,87.4,1783.5,Legal
EMP-1083,2024-03-22 08:30:00,zoom.exe,0,6.2,1341.3,Human Resources
EMP-1096,2024-03-22 12:30:00,word.exe,0,40.3,2332.2,IT Security
EMP-1042,2024-03-22 07:53:00,outlook.exe,0,33.6,3289.2,Finance
EMP-1071,2024-03-22 11:42:00,code.exe,0,75.7,918.5,Engineering
EMP-1088,2024-03-22 09:29:00,zoom.exe,0,0.6,3844.2,Research & Development
EMP-1058,2024-03-22 15:36:00,zoom.exe,0,94.3,1200.4,Research & Development
EMP-1024,2024-03-22 07:17:00,chrome.exe,0,64.2,393.7,Sales
EMP-1048,2024-03-22 22:38:00,teams.exe,0,25.3,1883.5,Research & Development
EMP-1013,2024-03-22 22:41:00,notepad.exe,0,43.0,2730.2,Human Resources
EMP-1015,2024-03-22 08:16:00,zoom.exe,0,3.7,3451.4,Legal
EMP-1027,2024-03-22 14:44:00,outlook.exe,0,31.7,1304.4,Executive
EMP-1063,2024-03-22 06:07:00,python.exe,0,93.4,3172.3,Human Resources
EMP-1015,2024-03-22 18:40:00,excel.exe,0,3.0,3736.1,Legal
EMP-1026,2024-03-22 10:10:00,teams.exe,0,68.2,419.6,IT Security
EMP-1093,2024-03-22 21:34:00,code.exe,0,5.5,2349.8,Human Resources
EMP-1032,2024-03-22 10:17:00,teams.exe,0,28.5,3544.5,Finance
EMP-1007,2024-03-22 10:55:00,excel.exe,0,50.9,1384.0,Executive
EMP-1067,2024-03-22 09:31:00,python.exe,0,99.1,3354.8,Executive
EMP-1007,2024-03-22 16:04:00,teams.exe,0,32.3,3034.7,Executive
EMP-1006,2024-03-22 10:47:00,notepad.exe,0,65.8,1227.5,IT Security
EMP-1033,2024-03-22 21:48:00,excel.exe,0,89.9,1119.1,Human Resources
EMP-1019,2024-03-22 08:38:00,chrome.exe,0,14.9,3396.5,Marketing
EMP-1060,2024-03-22 22:18:00,outlook.exe,0,91.7,3546.2,Operations
EMP-1007,2024-03-22 07:22:00,notepad.exe,0,22.3,2991.6,Executive
EMP-1080,2024-03-22 15:49:00,excel.exe,0,47.2,1429.9,Operations
EMP-1088,2024-03-22 18:46:00,zoom.exe,0,12.9,1734.4,Research & Development
EMP-1040,2024-03-22 16:48:00,code.exe,0,93.0,2771.7,Operations
EMP-1019,2024-03-22 19:11:00,word.exe,0,3.5,3808.3,Marketing
EMP-1035,2024-03-22 00:42:00,word.exe,0,64.7,970.1,Legal
EMP-1063,2024-03-22 14:51:00,code.exe,0,17.1,2278.0,Human Resources
EMP-1022,2024-03-22 12:02:00,teams.exe,0,32.0,194.6,Finance
EMP-1027,2024-03-22 20:49:00,teams.exe,0,1.2,3582.0,Executive
EMP-1038,2024-03-22 15:43:00,notepad.exe,0,91.3,1739.0,Research & Development
EMP-1021,2024-03-22 17:01:00,teams.exe,0,4.4,1554.8,Engineering
EMP-1055,2024-03-22 02:01:00,notepad.exe,0,93.6,2331.1,Legal
EMP-1037,2024-03-22 19:43:00,python.exe,0,54.2,717.7,Executive
EMP-1020,2024-03-22 04:36:00,code.exe,0,62.6,318.7,Operations
EMP-1092,2024-03-22 00:12:00,teams.exe,0,18.0,2684.8,Finance
EMP-1081,2024-03-22 22:49:00,teamviewer.exe,1,25.2,1565.2,Engineering
EMP-1022,2024-03-22 01:27:00,teams.exe,0,51.2,944.8,Finance
EMP-1091,2024-03-22 13:12:00,notepad.exe,0,54.3,2220.4,Engineering
EMP-1081,2024-03-22 22:06:00,slack.exe,0,35.0,2641.8,Engineering
EMP-1037,2024-03-22 15:29:00,teams.exe,0,97.6,1621.1,Executive
EMP-1023,2024-03-22 00:25:00,slack.exe,0,34.4,400.5,Human Resources
EMP-1091,2024-03-22 00:31:00,code.exe,0,20.8,1553.2,Engineering
EMP-1045,2024-03-22 06:57:00,notepad.exe,0,4.3,2721.3,Legal
EMP-1012,2024-03-22 23:26:00,teams.exe,0,0.0,2797.9,Finance
EMP-1029,2024-03-22 12:13:00,word.exe,0,4.8,3921.8,Marketing
EMP-1055,2024-03-22 23:14:00,excel.exe,0,7.8,1275.1,Legal
EMP-1073,2024-03-22 15:50:00,excel.exe,0,70.8,3500.3,Human Resources
EMP-1046,2024-03-22 00:02:00,word.exe,0,32.0,214.4,IT Security
EMP-1006,2024-03-22 23:09:00,python.exe,0,39.8,592.6,IT Security
EMP-1028,2024-03-22 07:08:00,code.exe,0,42.3,279.0,Research & Development
EMP-1015,2024-03-22 18:18:00,teams.exe,0,53.6,4092.5,Legal
EMP-1093,2024-03-22 08:05:00,word.exe,0,19.2,2481.3,Human Resources
EMP-1063,2024-03-22 11:56:00,teams.exe,0,46.1,2115.8,Human Resources
EMP-1015,2024-03-22 11:05:00,outlook.exe,0,34.7,1818.5,Legal
EMP-1087,2024-03-22 05:11:00,word.exe,0,78.8,3670.7,Executive
EMP-1099,2024-03-22 10:51:00,word.exe,0,36.7,3005.3,Marketing
EMP-1070,2024-03-22 23:25:00,outlook.exe,0,98.7,2331.9,Operations
EMP-1011,2024-03-22 16:32:00,notepad.exe,0,66.3,1269.5,Engineering
EMP-1089,2024-03-22 03:09:00,outlook.exe,0,67.1,3650.6,Marketing
EMP-1064,2024-03-22 13:39:00,notepad.exe,0,58.6,218.5,Sales
EMP-1020,2024-03-22 15:24:00,teams.exe,0,14.6,2867.2,Operations
EMP-1071,2024-03-22 10:42:00,putty.exe,1,34.2,332.9,Engineering
EMP-1068,2024-03-22 00:11:00,teamviewer.exe,1,95.7,3147.9,Research & Development
EMP-1034,2024-03-22 01:48:00,outlook.exe,0,33.4,2255.2,Sales
EMP-1031,2024-03-22 23:26:00,slack.exe,0,64.8,2923.1,Engineering
EMP-1010,2024-03-22 03:40:00,code.exe,0,85.0,1526.2,Operations
EMP-1043,2024-03-22 05:08:00,zoom.exe,0,21.8,2814.7,Human Resources
EMP-1080,2024-03-22 14:10:00,outlook.exe,0,2.1,1141.2,Operations
EMP-1005,2024-03-22 08:17:00,outlook.exe,0,40.2,3474.7,Legal
EMP-1007,2024-03-22 07:34:00,slack.exe,0,66.0,3664.4,Executive
EMP-1062,2024-03-22 09:16:00,zoom.exe,0,28.5,2155.4,Finance
EMP-1074,2024-03-22 00:37:00,zoom.exe,0,46.0,1325.7,Sales
EMP-1059,2024-03-22 23:11:00,teams.exe,0,28.2,2720.0,Marketing
EMP-1100,2024-03-22 07:04:00,outlook.exe,0,79.7,57.3,Operations
EMP-1046,2024-03-22 05:45:00,slack.exe,0,99.3,3563.8,IT Security
EMP-1031,2024-03-22 12:01:00,python.exe,0,90.3,1384.0,Engineering
EMP-1020,2024-03-22 03:00:00,notepad.exe,0,8.4,1503.0,Operations
EMP-1020,2024-03-22 13:43:00,code.exe,0,19.7,746.9,Operations
EMP-1013,2024-03-22 20:19:00,code.exe,0,39.2,1068.1,Human Resources
EMP-1047,2024-03-22 20:54:00,zoom.exe,0,13.5,558.6,Executive
EMP-1029,2024-03-22 09:01:00,code.exe,0,77.9,1572.2,Marketing
EMP-1084,2024-03-22 03:20:00,chrome.exe,0,53.3,1243.3,Sales
EMP-1046,2024-03-22 03:07:00,code.exe,0,98.3,3735.7,IT Security
EMP-1087,2024-03-22 11:34:00,python.exe,0,16.7,1036.1,Executive
EMP-1002,2024-03-22 07:29:00,teams.exe,0,27.8,3107.2,Finance
EMP-1020,2024-03-22 15:22:00,python.exe,0,48.9,832.1,Operations
EMP-1052,2024-03-22 13:00:00,excel.exe,0,16.3,1870.8,Finance
EMP-1034,2024-03-22 11:17:00,chrome.exe,0,59.7,3591.0,Sales
EMP-1028,2024-03-22 09:32:00,word.exe,0,21.9,3579.7,Research & Development
EMP-1075,2024-03-22 18:08:00,slack.exe,0,11.1,2570.9,Legal
EMP-1065,2024-03-22 15:07:00,excel.exe,0,53.5,457.3,Legal
EMP-1051,2024-03-22 05:30:00,chrome.exe,0,35.0,3998.5,Engineering
EMP-1005,2024-03-22 07:53:00,teams.exe,0,24.9,1615.5,Legal
EMP-1021,2024-03-22 02:17:00,slack.exe,0,52.3,2913.1,Engineering
EMP-1014,2024-03-22 00:51:00,zoom.exe,0,77.1,1241.0,Sales
